Date,High,Low,Open,Close,Volume,Adj Close
09-12-2016,114.7,112.31,112.31,113.95,34402627,26.93639201
12-12-2016,115,112.49,113.29,113.3,26374377,26.78273993
13-12-2016,115.92,113.75,113.84,115.19,43733811,27.22951291
14-12-2016,116.2,114.98,115.04,115.19,34031834,27.22951291
15-12-2016,116.73,115.23,115.38,115.82,46524544,27.37843723
16-12-2016,116.5,115.645,116.47,115.97,44351134,27.41389541
19-12-2016,117.38,115.75,115.8,116.64,27779423,27.57227525
20-12-2016,117.5,116.68,116.74,116.95,21424965,27.64555547
21-12-2016,117.4,116.78,116.8,117.06,23783165,27.67155813
22-12-2016,116.51,115.64,116.35,116.29,26085854,27.48953951
23-12-2016,116.52,115.59,115.59,116.52,14249484,27.54390871
27-12-2016,117.8,116.49,116.52,117.26,18296855,27.71883569
28-12-2016,118.0166,116.2,117.52,116.76,20905892,27.60064178
29-12-2016,117.1095,116.4,116.45,116.73,15039519,27.59355015
30-12-2016,117.2,115.43,116.65,115.82,30586265,27.37843723
03-01-2017,116.33,114.76,115.8,116.15,28781865,27.45644521
04-01-2017,116.51,115.75,115.85,116.02,21118116,27.4257148
05-01-2017,116.8642,115.81,115.92,116.61,22193587,27.56518361
06-01-2017,118.16,116.47,116.78,117.91,31751900,27.87248778
09-01-2017,119.43,117.94,117.95,118.99,33561948,28.12778662
10-01-2017,119.38,118.3,118.77,119.11,24462051,28.15615316
11-01-2017,119.93,118.6,118.74,119.75,27588593,28.30744136
12-01-2017,119.3,118.21,118.895,119.25,27086220,28.18924745
13-01-2017,119.62,118.81,119.11,119.04,26111948,28.13960601
17-01-2017,120.24,118.22,118.34,120,34439843,28.36653832
18-01-2017,120.5,119.71,120,119.99,23712961,28.36417444
19-01-2017,120.09,119.37,119.4,119.78,25597291,28.314533
20-01-2017,120.45,119.7346,120.45,120,32597892,28.36653832
23-01-2017,120.81,119.77,120,120.08,22050218,28.38544934
24-01-2017,120.1,119.5,119.55,119.97,23211038,28.35944668
25-01-2017,122.1,120.28,120.42,121.88,32586673,28.81094742
26-01-2017,122.44,121.6,121.67,121.94,26337576,28.82513069
27-01-2017,122.35,121.6,122.14,121.95,20562944,28.82749457
30-01-2017,121.63,120.66,120.93,121.63,30377503,28.75185046
31-01-2017,121.39,120.62,121.15,121.35,49200993,28.68566187
01-02-2017,130.49,127.01,127.03,128.75,111985040,30.43493174
02-02-2017,129.39,127.78,127.975,128.53,33710411,30.38292642
03-02-2017,129.19,128.16,128.31,129.08,24507301,30.51293972
06-02-2017,130.5,128.9,129.13,130.29,26845924,30.79896898
07-02-2017,132.09,130.45,130.54,131.53,38183841,31.09208988
08-02-2017,132.22,131.22,131.35,132.04,23004072,31.21264766
09-02-2017,132.445,131.12,131.65,132.42,28349859,31.43721609
10-02-2017,132.94,132.05,132.46,132.12,20065458,31.36599449
13-02-2017,133.82,132.75,133.08,133.29,23035421,31.64375874
14-02-2017,135.09,133.25,133.47,135.02,33226223,32.05446999
15-02-2017,136.27,134.62,135.52,135.51,35623100,32.17079861
16-02-2017,135.9,134.8398,135.67,135.345,22584555,32.13162673
17-02-2017,135.83,135.1,135.1,135.72,22198197,32.22065374
21-02-2017,136.75,135.98,136.23,136.7,24507156,32.45331098
22-02-2017,137.12,136.11,136.43,137.11,20836932,32.55064717
23-02-2017,137.48,136.3,137.38,136.53,20788186,32.41295207
24-02-2017,136.66,135.28,135.91,136.66,21776585,32.44381476
27-02-2017,137.435,136.28,137.14,136.93,20257426,32.50791421
28-02-2017,137.435,136.7,137.08,136.99,23482860,32.52215853
01-03-2017,140.15,137.595,137.89,139.79,36414585,33.1868935
02-03-2017,140.2786,138.76,140,138.96,26210984,32.98984706
03-03-2017,139.83,138.59,138.78,139.78,21571121,33.18451945
06-03-2017,139.77,138.5959,139.365,139.34,21750044,33.08006109
07-03-2017,139.98,138.79,139.06,139.52,17446297,33.12279406
08-03-2017,139.8,138.82,138.95,139,18707236,32.99934328
09-03-2017,138.79,137.05,138.74,138.68,22155904,32.92337357
10-03-2017,139.3571,138.64,139.25,139.14,19612801,33.03258003
13-03-2017,139.43,138.82,138.85,139.2,17421717,33.04682435
14-03-2017,139.65,138.84,139.3,138.99,15309065,32.99696922
15-03-2017,140.7501,139.025,139.41,140.46,25691774,33.34595508
16-03-2017,141.02,140.26,140.72,140.69,19231998,33.40055831
17-03-2017,141,139.89,141,139.99,43884952,33.23437457
20-03-2017,141.5,140.23,140.4,141.46,21542038,33.58336043
21-03-2017,142.8,139.73,142.11,139.84,39529912,33.19876377
22-03-2017,141.6,139.76,139.845,141.42,25860165,33.57386422
23-03-2017,141.5844,140.61,141.26,140.92,20346301,33.45516154
24-03-2017,141.74,140.35,141.5,140.64,22395563,33.38868805
27-03-2017,141.22,138.62,139.39,140.88,23575094,33.44566533
28-03-2017,144.04,140.62,140.91,143.8,33374805,34.13888894
29-03-2017,144.49,143.19,143.68,144.12,29189955,34.21485865
30-03-2017,144.5,143.5,144.19,143.93,21207252,34.16975164
31-03-2017,144.27,143.01,143.72,143.66,19661651,34.1056522
03-04-2017,144.12,143.05,143.71,143.7,19985714,34.11514841
04-04-2017,144.89,143.17,143.25,144.77,19891354,34.36917213
05-04-2017,145.46,143.81,144.22,144.02,27717854,34.19111812
06-04-2017,144.52,143.45,144.29,143.66,21149034,34.1056522
07-04-2017,144.18,143.27,143.73,143.34,16658543,34.02968248
10-04-2017,143.8792,142.9,143.6,143.17,18933397,33.98932357
11-04-2017,143.35,140.06,142.94,141.63,30379376,33.62371934
12-04-2017,142.15,141.01,141.6,141.8,20350000,33.66407825
13-04-2017,142.38,141.05,141.91,141.05,17822880,33.48602424
17-04-2017,141.88,140.87,141.48,141.83,16582094,33.67120041
18-04-2017,142.04,141.11,141.41,141.2,14697544,33.52163504
19-04-2017,142,140.45,141.88,140.68,17328375,33.39818426
20-04-2017,142.92,141.16,141.22,142.44,23319562,33.81601767
21-04-2017,142.68,141.85,142.44,142.27,17320928,33.77565876
24-04-2017,143.95,143.18,143.5,143.64,17116599,34.10090409
25-04-2017,144.9,143.87,143.91,144.53,18216472,34.31219485
26-04-2017,144.6,143.3762,144.47,143.68,19614287,34.1104003
27-04-2017,144.16,143.31,143.9225,143.79,13948980,34.13651489
28-04-2017,144.3,143.27,144.09,143.65,20247187,34.10327814
01-05-2017,147.2,144.96,145.1,146.58,32818760,34.79887581
02-05-2017,148.09,146.84,147.54,147.51,39752670,35.01966278
03-05-2017,147.49,144.27,145.59,147.06,45142806,34.91283038
04-05-2017,147.14,145.81,146.52,146.53,23275690,34.78700554
05-05-2017,148.98,146.76,146.76,148.96,26787359,35.36390054
08-05-2017,153.7,149.03,149.03,153.01,48339210,36.32539219
09-05-2017,154.88,153.45,153.87,153.99,35942435,36.55804943
10-05-2017,153.94,152.11,153.63,153.26,25670456,36.38474353
11-05-2017,154.07,152.31,152.45,153.95,25596687,36.69811859
12-05-2017,156.42,154.67,154.7,156.1,32221756,37.21062885
15-05-2017,156.65,155.05,156.01,155.7,25700983,37.1152781
16-05-2017,156.06,154.72,155.94,155.47,19904679,37.06045142
17-05-2017,154.57,149.71,153.6,150.25,49482818,35.81612418
18-05-2017,153.34,151.13,151.27,152.54,33159664,36.36200721
19-05-2017,153.98,152.63,153.38,153.06,26733798,36.48596318
22-05-2017,154.58,152.91,154,153.99,22340069,36.70765366
23-05-2017,154.9,153.31,154.9,153.8,19430358,36.66236206
24-05-2017,154.17,152.67,153.84,153.34,19118319,36.5527087
25-05-2017,154.35,153.03,153.73,153.87,19044463,36.67904844
26-05-2017,154.24,153.31,154,153.61,21632202,36.61707045
30-05-2017,154.43,153.33,153.42,153.67,20034934,36.63137307
31-05-2017,154.17,152.38,153.97,152.76,23162873,36.41445012
01-06-2017,153.33,152.22,153.17,153.18,16180143,36.5145684
02-06-2017,155.45,152.89,153.58,155.45,27285861,37.05568389
05-06-2017,154.45,153.46,154.34,153.93,24803858,36.69335105
06-06-2017,155.81,153.78,153.9,154.45,26249630,36.81730702
07-06-2017,155.98,154.48,155.02,155.37,20678772,37.03661374
08-06-2017,155.54,154.4,155.25,154.99,20771367,36.94603053
09-06-2017,155.19,146.02,155.19,148.98,64882700,35.51338556
12-06-2017,146.09,142.51,145.74,145.42,71563614,34.66476392
13-06-2017,147.45,145.15,147.16,146.59,33749154,34.94366485
14-06-2017,147.5,143.84,147.5,145.16,31224203,34.60278593
15-06-2017,144.4798,142.21,143.32,144.29,31348832,34.39539806
16-06-2017,144.5,142.2,143.78,142.27,49180748,33.91387679
19-06-2017,146.74,143.66,143.66,146.34,31449132,34.88407063
20-06-2017,146.87,144.94,146.87,145.01,24572170,34.5670294
21-06-2017,146.0693,144.61,145.52,145.87,21064679,34.77203351
22-06-2017,146.7,145.1199,145.77,145.63,18673365,34.71482306
23-06-2017,147.16,145.11,145.13,146.28,25997976,34.86976802
26-06-2017,148.28,145.38,147.17,145.82,25524661,34.76011466
27-06-2017,146.16,143.62,145.01,143.73,24423643,34.26190701
28-06-2017,146.11,143.1601,144.49,145.83,21915939,34.76249843
29-06-2017,145.13,142.28,144.71,143.68,31116980,34.24998817
30-06-2017,144.96,143.78,144.45,144.02,22328979,34.3310363
03-07-2017,145.3,143.1,144.88,143.5,14258300,34.20708033
05-07-2017,144.79,142.7237,143.69,144.09,20758795,34.34772268
06-07-2017,143.5,142.41,143.02,142.73,23374374,34.02353015
07-07-2017,144.75,142.9,142.9,144.18,18505351,34.3691766
10-07-2017,145.95,143.37,144.11,145.06,21030466,34.57894825
11-07-2017,145.85,144.38,144.73,145.53,18311156,34.69098537
12-07-2017,146.18,144.82,145.87,145.74,23617964,34.74104451
13-07-2017,148.49,145.44,145.5,147.77,24922788,35.22494955
14-07-2017,149.33,147.33,147.97,149.04,19961788,35.52768817
17-07-2017,150.9,148.57,148.82,149.56,23243713,35.65164414
18-07-2017,150.13,148.67,149.2,150.08,17713795,35.77560011
19-07-2017,151.42,149.95,150.48,151.02,20615419,35.99967437
20-07-2017,151.74,150.19,151.5,150.34,17053326,35.8375781
21-07-2017,150.44,148.88,149.99,150.27,24671002,35.82089172
24-07-2017,152.44,149.9,150.58,152.09,21122730,36.25473762
25-07-2017,153.84,151.8,151.8,152.74,18612649,36.40968258
26-07-2017,153.93,153.06,153.35,153.46,15172136,36.58131392
27-07-2017,153.99,147.3,153.75,150.56,32175875,35.89002101
28-07-2017,150.23,149.19,149.89,149.5,16832947,35.63734153
31-07-2017,150.33,148.13,149.9,148.73,19422655,35.45379134
01-08-2017,150.22,148.41,149.1,150.05,24725526,35.76844881
02-08-2017,159.75,156.16,159.28,157.14,69222793,37.45854079
03-08-2017,157.21,155.02,157.05,155.57,26000738,37.08428911
04-08-2017,157.4,155.69,156.07,156.39,20349532,37.27975814
07-08-2017,158.92,156.6701,157.06,158.81,21870321,37.85663016
08-08-2017,161.83,158.27,158.6,160.08,35775675,38.15936878
09-08-2017,161.27,159.11,159.26,161.059998,25640394,38.39297763
10-08-2017,160,154.63,159.9,155.32,39081017,37.17487232
11-08-2017,158.5728,156.07,156.6,157.48,25943187,37.69185484
14-08-2017,160.21,158.75,159.32,159.85,21754810,38.25909954
15-08-2017,162.195,160.14,160.66,161.6,27936774,38.67795111
16-08-2017,162.51,160.15,161.94,160.95,27321761,38.52237767
17-08-2017,160.71,157.84,160.52,157.86,26925694,37.78280546
18-08-2017,159.5,156.72,157.86,157.5,27012525,37.69664171
21-08-2017,157.89,155.1101,157.5,157.21,26145653,37.62723202
22-08-2017,160,158.02,158.23,159.78,21297812,38.24234548
23-08-2017,160.47,158.88,159.07,159.98,19198189,38.29021423
24-08-2017,160.74,158.55,160.43,159.27,19029621,38.12028016
25-08-2017,160.56,159.27,159.65,159.86,25015218,38.26149298
28-08-2017,162,159.93,160.14,161.47,25279674,38.64683643
29-08-2017,163.12,160,160.1,162.91,29307862,38.99149144
30-08-2017,163.89,162.61,163.8,163.35,26973946,39.09680269
31-08-2017,164.52,163.48,163.64,164,26412439,39.25237613
01-09-2017,164.94,163.63,164.8,164.05,16508568,39.26434332
05-09-2017,164.25,160.56,163.75,162.08,29317054,38.79283612
06-09-2017,162.99,160.52,162.71,161.91,21179047,38.75214768
07-09-2017,162.24,160.36,162.09,161.26,21722995,38.59657424
08-09-2017,161.15,158.53,160.86,158.63,28183159,37.96710016
11-09-2017,162.05,159.89,160.5,161.5,31028926,38.65401674
12-09-2017,163.96,158.77,162.61,160.86,71139119,38.50083673
13-09-2017,159.96,157.91,159.87,159.65,44393752,38.21123079
14-09-2017,159.4,158.09,158.99,158.28,23073646,37.88332984
15-09-2017,160.97,158,158.47,159.88,48203642,38.26627985
18-09-2017,160.5,157.995,160.11,158.67,27939718,37.97667391
19-09-2017,159.77,158.44,159.51,158.73,20347352,37.99103453
20-09-2017,158.26,153.83,157.9,156.07,51693239,37.35438014
21-09-2017,155.8,152.75,155.8,153.39,36643382,36.71293887
22-09-2017,152.27,150.56,152.02,151.89,46114424,36.35392323
25-09-2017,151.83,149.16,149.99,150.55,43922334,36.0332026
26-09-2017,153.92,151.69,151.78,153.14,35470985,36.65310293
27-09-2017,154.7189,153.54,153.8,154.23,24959552,36.91398763
28-09-2017,154.28,152.7,153.89,153.28,21896592,36.68661106
29-09-2017,154.13,152,153.21,154.12,25856530,36.88765981
02-10-2017,154.45,152.72,154.26,153.81,18524860,36.81346325
03-10-2017,155.09,153.91,154.01,154.48,16146388,36.97382356
04-10-2017,153.86,152.46,153.63,153.48,19844177,36.73447981
05-10-2017,155.44,154.05,154.18,155.39,21032800,37.19162638
06-10-2017,155.49,154.56,154.97,155.3,16423749,37.17008545
09-10-2017,156.73,155.485,155.81,155.84,16200129,37.29933107
10-10-2017,158,155.1,156.055,155.9,15456331,37.3136917
11-10-2017,156.98,155.75,155.97,156.55,16607693,37.46926514
12-10-2017,157.37,155.7299,156.35,156,16045720,37.33762608
13-10-2017,157.28,156.41,156.73,156.99,16287608,37.57457639
16-10-2017,160,157.65,157.9,159.88,23894630,38.26627985
17-10-2017,160.87,159.23,159.78,160.47,18816438,38.40749267
18-10-2017,160.71,159.6,160.42,159.76,16158659,38.2375586
19-10-2017,157.08,155.02,156.75,155.98,42111326,37.3328392
20-10-2017,157.75,155.96,156.61,156.25,23612246,37.39746201
23-10-2017,157.69,155.5,156.89,156.17,21654461,37.37831451
24-10-2017,157.42,156.2,156.29,157.1,17137731,37.60090421
25-10-2017,157.55,155.27,156.91,156.41,20126554,37.43575702
26-10-2017,157.8295,156.78,157.23,157.41,16751691,37.67510077
27-10-2017,163.6,158.7,159.29,163.05,43904150,39.02499956
30-10-2017,168.07,163.72,163.89,166.72,43923292,39.90339115
31-10-2017,169.6499,166.94,167.9,169.04,35474672,40.45866867
01-11-2017,169.94,165.61,169.87,166.89,33100847,39.94407959
02-11-2017,168.5,165.28,167.64,168.11,32710040,40.23607897
03-11-2017,174.26,171.12,174,172.5,58683826,41.28679806
06-11-2017,174.99,171.72,172.365,174.25,34242566,41.70564964
07-11-2017,175.25,173.6,173.91,174.81,23910914,41.83968214
08-11-2017,176.24,174.33,174.66,176.24,23907639,42.18194371
09-11-2017,176.095,173.14,175.11,175.88,28636531,42.09577996
10-11-2017,175.38,174.27,175.11,174.67,25061183,41.95696058
13-11-2017,174.5,173.4,173.5,173.97,16828025,41.78881567
14-11-2017,173.48,171.18,173.04,171.34,23588451,41.1570712
15-11-2017,170.3197,168.38,169.97,169.08,28702351,40.61420333
16-11-2017,171.87,170.3,171.18,171.1,23497326,41.09942151
17-11-2017,171.39,169.64,171.04,170.15,21665811,40.87122484
20-11-2017,170.56,169.56,170.29,169.98,15974387,40.83038965
21-11-2017,173.7,170.78,170.78,173.14,24875471,41.58944384
22-11-2017,175,173.05,173.36,174.96,24997274,42.02662062
24-11-2017,175.5,174.6459,175.1,174.97,14026519,42.02902269
27-11-2017,175.08,173.34,175.05,174.09,20536313,41.81764051
28-11-2017,174.87,171.86,174.3,173.07,25468442,41.57262935
29-11-2017,172.92,167.16,172.63,169.48,40788324,40.71028614
30-11-2017,172.14,168.44,170.43,171.85,40172368,41.27957678
01-12-2017,171.67,168.5,169.95,171.05,39590080,41.08741116
04-12-2017,172.62,169.63,172.48,169.8,32115052,40.78715238
05-12-2017,171.52,168.4,169.06,169.64,27008428,40.74871926
06-12-2017,170.2047,166.46,167.5,169.01,28224357,40.59738884
07-12-2017,170.44,168.91,169.03,169.32,24469613,40.67185301
08-12-2017,171,168.82,170.49,169.37,23096872,40.68386337
11-12-2017,172.89,168.79,169.2,172.67,33092051,41.47654654
12-12-2017,172.39,171.461,172.15,171.7,18945457,41.24354573
13-12-2017,173.54,172,172.5,172.27,23142242,41.38046373
14-12-2017,173.13,171.65,172.4,172.22,20219307,41.36845338
15-12-2017,174.17,172.46,173.63,173.97,37054632,41.78881567
18-12-2017,177.2,174.86,174.88,176.42,28831533,42.37732287
19-12-2017,175.39,174.09,175.03,174.54,27078872,41.92573367
20-12-2017,175.42,173.25,174.87,174.35,23000392,41.88009434
21-12-2017,176.02,174.1,174.17,175.01,20356826,42.03863097
22-12-2017,175.42,174.5,174.68,175.01,16052615,42.03863097
26-12-2017,171.47,169.68,170.8,170.57,32968167,40.97211179
27-12-2017,170.78,169.71,170.1,170.6,21672062,40.979318
28-12-2017,171.85,170.48,171,171.08,15997739,41.09461737
29-12-2017,170.59,169.22,170.52,169.23,25643711,40.65023438
02-01-2018,172.3,169.26,170.16,172.26,25048048,41.37806166
03-01-2018,174.55,171.96,172.53,172.23,28819653,41.37085545
04-01-2018,173.47,172.08,172.54,173.03,22211345,41.56302107
05-01-2018,175.37,173.05,173.44,175,23016177,42.0362289
08-01-2018,175.61,173.93,174.35,174.35,20134092,41.88009434
09-01-2018,175.06,173.41,174.55,174.33,21262614,41.8752902
10-01-2018,174.3,173,173.16,174.29,23589129,41.86568191
11-01-2018,175.49,174.49,174.59,175.28,17523256,42.10348687
12-01-2018,177.36,175.65,176.18,177.09,25039531,42.53826158
16-01-2018,179.39,176.14,177.9,176.19,29159005,42.32207526
17-01-2018,179.25,175.07,176.15,179.1,32752734,43.02107769
18-01-2018,180.1,178.25,179.37,179.26,30234512,43.05951082
19-01-2018,179.58,177.41,178.61,178.46,30827809,42.8673452
22-01-2018,177.78,176.6,177.3,177,26023683,42.51664295
23-01-2018,179.44,176.82,177.3,177.04,31702531,42.52625123
24-01-2018,177.3,173.2,177.25,174.22,50562257,41.84886742
25-01-2018,174.95,170.53,174.51,171.11,39661804,41.10182358
26-01-2018,172,170.06,172,171.51,37121805,41.19790639
29-01-2018,170.16,167.07,170.16,167.96,48434424,40.34517146
30-01-2018,167.37,164.7,165.53,166.97,45137026,40.10736651
31-01-2018,168.44,166.5,166.87,167.43,30984099,40.21786174
01-02-2018,168.62,166.76,167.17,167.78,38099665,40.3019342
02-02-2018,166.8,160.1,166,160.5,85436075,38.55322708
05-02-2018,163.88,156,159.1,156.49,66090446,37.58999692
06-02-2018,163.72,154,154.83,163.03,66625484,39.16095084
07-02-2018,163.4,159.07,163.09,159.54,50852130,38.32262834
08-02-2018,161,155.03,160.29,155.15,49594129,37.26811951
09-02-2018,157.89,150.24,157.07,156.41,66723743,37.72211078
12-02-2018,163.89,157.51,158.5,162.71,60560145,39.24151042
13-02-2018,164.75,161.65,161.95,164.34,32104756,39.63462493
14-02-2018,167.54,162.88,163.04,167.37,39669178,40.36538381
15-02-2018,173.09,169,169.79,172.99,50609595,41.72078476
16-02-2018,174.82,171.77,172.36,172.43,39638793,41.58572701
20-02-2018,174.26,171.42,172.05,171.85,33531012,41.44584577
21-02-2018,174.12,171.01,172.83,171.07,35833514,41.25772963
22-02-2018,173.95,171.71,171.8,172.5,30504116,41.60260923
23-02-2018,175.65,173.54,173.67,175.5,33329232,42.32613287
26-02-2018,179.39,176.21,176.35,178.97,36886432,43.16300854
27-02-2018,180.48,178.16,179.1,178.39,38685165,43.02312731
28-02-2018,180.62,178.05,179.26,178.12,33604574,42.95801018
01-03-2018,179.78,172.66,178.54,175,48801970,42.2055456
02-03-2018,176.3,172.45,172.8,176.21,38453950,42.4973668
05-03-2018,177.74,174.52,175.21,176.82,28401366,42.64448327
06-03-2018,178.25,176.13,177.91,176.67,23788506,42.60830709
07-03-2018,175.85,174.27,174.94,175.03,31703462,42.21278083
08-03-2018,177.12,175.07,175.48,176.94,23163767,42.67342422
09-03-2018,180,177.39,177.96,179.98,31385134,43.40659484
12-03-2018,182.39,180.21,180.29,181.72,32055405,43.82623855
13-03-2018,183.5,179.24,182.59,179.97,31168404,43.40418309
14-03-2018,180.52,177.81,180.32,178.44,29075469,43.03518603
15-03-2018,180.24,178.07,178.5,178.65,22584565,43.08583269
16-03-2018,179.12,177.62,178.65,178.02,36836456,42.93389272
19-03-2018,177.47,173.66,177.32,175.3,32804695,42.27789796
20-03-2018,176.8,174.94,175.24,175.24,19314039,42.26342749
21-03-2018,175.09,171.26,175.04,171.27,35247358,41.30596454
22-03-2018,172.68,168.6,170,168.85,41051076,40.72232214
23-03-2018,169.92,164.94,168.39,164.94,40248954,39.77932966
26-03-2018,173.1,166.44,168.07,172.77,36272617,41.66772636
27-03-2018,175.15,166.92,173.68,168.34,38962839,40.59932312
28-03-2018,170.02,165.19,167.25,166.48,41668545,40.15073846
29-03-2018,171.75,166.9,167.81,167.78,38398505,40.46426537
02-04-2018,168.94,164.47,166.64,166.68,37586791,40.19897337
03-04-2018,168.75,164.88,167.64,168.39,30278046,40.61138184
04-04-2018,172.01,164.77,164.88,171.61,34605489,41.38796388
05-04-2018,174.23,172.08,172.58,172.8,26933197,41.67496159
06-04-2018,172.48,168.2,170.97,168.38,35005290,40.6089701
09-04-2018,173.09,169.85,169.88,170.05,29017718,41.01173159
10-04-2018,174,171.53,173,173.25,28614241,41.78349014
11-04-2018,173.92,171.7,172.23,172.44,22431640,41.58813876
12-04-2018,175,173.04,173.41,174.14,22889285,41.99813549
13-04-2018,175.84,173.85,174.78,174.73,25124255,42.14042847
16-04-2018,176.19,174.83,175.03,175.82,21578420,42.40330872
17-04-2018,178.94,176.41,176.49,178.24,26605442,42.98695113
18-04-2018,178.82,176.88,177.81,177.84,20754538,42.89048131
19-04-2018,175.39,172.66,173.76,172.8,34808800,41.67496159
20-04-2018,171.22,165.43,170.6,165.72,65491140,39.96744581
23-04-2018,166.92,164.09,166.83,165.24,36515477,39.85168202
24-04-2018,166.33,161.22,165.67,162.94,33692017,39.29698057
25-04-2018,165.42,162.41,162.62,163.65,28382084,39.4682145
26-04-2018,165.73,163.37,164.12,164.22,27963014,39.60568399
27-04-2018,164.33,160.63,164,162.32,35655839,39.14745235
30-04-2018,167.26,161.84,162.13,165.26,42427424,39.85650551
01-05-2018,169.2,165.27,166.41,169.1,53569376,40.78261577
02-05-2018,177.75,173.8,175.23,176.57,66539371,42.58418963
03-05-2018,177.5,174.44,175.88,176.89,34068180,42.66136549
04-05-2018,184.25,178.17,178.25,183.83,56201317,44.33511684
07-05-2018,187.67,184.75,185.18,185.16,42451423,44.65587899
08-05-2018,186.22,183.67,184.99,186.05,28402777,44.87052433
09-05-2018,187.4,185.22,186.55,187.36,23211241,45.18646299
10-05-2018,190.37,187.65,187.74,190.04,27989289,45.83281077
11-05-2018,190.06,187.45,189.49,188.59,26212221,45.6591651
14-05-2018,189.53,187.86,189.01,188.15,20778772,45.55263754
15-05-2018,187.07,185.1,186.78,186.44,23695159,45.1386327
16-05-2018,188.46,186,186.07,188.18,19183064,45.55990078
17-05-2018,188.91,186.36,188,186.99,17294029,45.27179215
18-05-2018,187.81,186.13,187.19,186.31,18297728,45.10715865
21-05-2018,189.27,186.91,188,187.63,18400787,45.42674133
22-05-2018,188.88,186.78,188.38,187.16,15240704,45.31295053
23-05-2018,188.5,185.76,186.35,188.36,20058415,45.60348024
24-05-2018,188.84,186.21,188.77,188.15,23233975,45.55263754
25-05-2018,189.65,187.65,188.23,188.58,17460963,45.65674402
29-05-2018,188.75,186.87,187.6,187.9,22514075,45.49211051
30-05-2018,188,186.78,187.72,187.5,18690547,45.39526728
31-05-2018,188.23,186.14,187.22,186.87,27482793,45.24273918
01-06-2018,190.26,187.75,187.99,190.24,23442510,46.05864345
04-06-2018,193.42,191.35,191.64,191.83,26266174,46.44359532
05-06-2018,193.94,192.36,193.07,193.31,21565963,46.80191529
06-06-2018,194.08,191.92,193.63,193.98,20933619,46.96412771
07-06-2018,194.2,192.34,194.14,193.46,21347180,46.83823151
08-06-2018,192,189.77,191.17,191.7,26656799,46.41212126
11-06-2018,191.97,190.21,191.35,191.23,18308460,46.29833046
12-06-2018,192.61,191.15,191.39,192.28,16911141,46.55254396
13-06-2018,192.88,190.44,192.42,190.7,21638393,46.17001317
14-06-2018,191.57,190.22,191.55,190.8,21610074,46.19422398
15-06-2018,190.16,188.26,190.03,188.84,61719160,45.71969212
18-06-2018,189.22,187.2,187.88,188.74,18484865,45.69548131
19-06-2018,186.33,183.45,185.14,185.69,33578455,44.95705163
20-06-2018,187.2,185.73,186.35,186.5,20628701,45.15315919
21-06-2018,188.35,184.94,187.25,185.46,25711898,44.90136677
22-06-2018,186.15,184.7,186.12,184.92,27200447,44.7706284
25-06-2018,184.92,180.73,183.4,182.17,31663096,44.10483115
26-06-2018,186.53,182.54,182.99,184.43,24569201,44.65199543
27-06-2018,187.28,184.03,185.23,184.16,25285328,44.58662625
28-06-2018,186.21,183.8,184.1,185.5,17365235,44.91105109
29-06-2018,187.19,182.91,186.29,185.11,22737666,44.81662894
02-07-2018,187.3,183.42,183.82,187.18,17731343,45.31779269
03-07-2018,187.95,183.54,187.79,183.92,13954806,44.52852031
05-07-2018,186.41,184.28,185.26,185.4,16604248,44.88684028
06-07-2018,188.43,185.2,185.42,187.97,17485245,45.50905808
09-07-2018,190.68,189.3,189.5,190.58,19756634,46.1409602
10-07-2018,191.28,190.18,190.71,190.35,15939149,46.08527534
11-07-2018,189.78,187.61,188.5,187.88,18831470,45.48726835
12-07-2018,191.41,189.31,189.53,191.03,18041131,46.24990884
13-07-2018,191.84,190.9,191.08,191.33,12519792,46.32254127
16-07-2018,192.65,190.42,191.52,190.91,15043110,46.22085587
17-07-2018,191.87,189.2,189.75,191.45,15534523,46.35159424
18-07-2018,191.8,189.93,191.78,190.4,16393381,46.09738074
19-07-2018,192.55,189.69,189.69,191.88,20286752,46.45570072
20-07-2018,192.43,190.17,191.78,191.44,20706042,46.34917316
23-07-2018,191.96,189.56,190.68,191.61,15989365,46.39033154
24-07-2018,193.66,192.05,192.45,193,18697898,46.72686178
25-07-2018,194.85,192.43,193.06,194.82,16826483,47.16749851
26-07-2018,195.96,193.61,194.61,194.21,19075964,47.01981258
27-07-2018,195.19,190.1,194.99,190.98,24023972,46.23780344
30-07-2018,192.2,189.07,191.9,189.91,21029535,45.97874778
31-07-2018,192.14,189.34,190.3,190.29,39373038,46.07074885
01-08-2018,201.76,197.31,199.13,201.5,67935716,48.78478057
02-08-2018,208.38,200.35,200.58,207.39,62404012,50.21079723
03-08-2018,208.74,205.48,207.03,207.99,33447396,50.35606209
06-08-2018,209.25,207.07,208,209.07,25425387,50.61753882
07-08-2018,209.5,206.76,209.32,207.11,25587387,50.14300696
08-08-2018,207.81,204.52,206.05,207.25,22525487,50.1769021
09-08-2018,209.78,207.2,207.28,208.88,23492626,50.57153829
10-08-2018,209.1,206.67,207.36,207.53,24611202,50.42143127
13-08-2018,210.95,207.7,207.7,208.87,25890880,50.7469973
14-08-2018,210.56,208.26,210.16,209.75,20748010,50.96080185
15-08-2018,210.74,208.33,209.22,210.24,28807564,51.07985212
16-08-2018,213.81,211.47,211.75,213.32,28500367,51.82816807
17-08-2018,217.95,213.16,213.44,217.58,35426997,52.86317648
